SIEMBRA,PRODUCCION,VERDE_ACTUAL,label,prediction
0.0,0.0,300.0,0.0,0.0
0.0,0.0,11.0,0.0,0.0
12.0,42.0,31.0,1.2,1.1815357900829635
0.0,0.0,3.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,49.0,15.0,0.25,1.1815357900829635
0.0,0.0,270.0,0.0,0.0
5.0,46.0,136.0,1.3,1.1815357900829635
0.0,0.0,4.0,0.0,0.0
0.0,27.0,14.0,0.15,1.4369552134359687
0.0,0.0,13.0,0.0,0.0
0.0,9.0,8.0,1.0,1.4369552134359687
0.0,36.0,259.0,3.5,2.101246404602108
0.0,0.0,10.0,0.0,0.0
0.0,0.0,28.0,0.0,0.0
0.0,0.0,18.0,0.0,0.0
0.0,0.0,3.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,1.0,7.0,0.7,1.4369552134359687
0.0,0.0,1.0,0.0,0.0
0.0,0.0,71.0,0.0,0.0
0.0,0.0,691.0,0.0,0.0
0.0,0.0,7.0,0.0,0.0
0.0,0.0,25.0,0.0,0.0
0.0,0.0,17.0,0.0,0.0
0.0,143.0,40.0,0.15,0.98053425938293
0.0,0.0,10.0,0.0,0.0
0.0,0.0,30.0,0.0,0.0
15.0,535.0,357.0,0.95,0.98053425938293
0.0,92.0,22.0,0.15,1.1815357900829635
0.0,2.0,5.0,0.3,1.4369552134359687
0.0,0.0,915.0,0.0,0.0
0.0,0.0,33.0,0.0,0.0
0.0,0.0,68.0,0.0,0.0
0.0,0.0,133.0,0.0,0.0
0.0,0.0,700.0,0.0,0.0
0.0,12.0,149.0,6.5,3.279145299145299
0.0,0.0,70.0,0.0,0.0
0.0,3.0,3.0,0.6,1.4369552134359687
0.0,4379.0,275.0,1.6,0.98053425938293
0.0,0.58,3.0,8.0,1.4369552134359687
0.0,868.0,964.0,0.32,1.3215043394406953
0.0,0.0,1459.0,0.0,0.0
0.0,0.0,5.0,0.0,0.0
0.0,0.0,2791.0,0.0,0.0
0.0,3.0,2.0,1.0,1.4369552134359687
0.0,0.0,65.0,0.0,0.0
0.0,35.0,17.0,0.4,1.4369552134359687
0.0,0.0,10.0,0.0,0.0
0.0,1334.0,139.0,2.5,0.98053425938293
0.0,8.0,6.0,0.7,1.4369552134359687
0.0,0.0,35.0,0.0,0.0
0.0,0.0,141.0,0.0,0.0
0.0,812.0,340.0,0.71,0.98053425938293
0.0,0.0,45.0,0.0,0.0
0.0,0.0,15.0,0.0,0.0
0.0,0.0,960.0,0.0,0.0
0.0,0.0,138.0,0.0,0.0
0.0,0.0,750.0,0.0,0.0
0.0,46.0,230.0,4.15,2.101246404602108
0.0,0.0,13.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,15.0,0.0,0.0
0.0,0.0,6.0,0.0,0.0
0.0,0.0,200.0,0.0,0.0
0.0,1.0,2.0,8.0,1.4369552134359687
0.0,0.0,14.0,0.0,0.0
0.0,0.0,5.0,0.0,0.0
0.0,0.0,23.0,0.0,0.0
0.0,0.0,5.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,15.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,1338.0,723.0,0.71,1.3215043394406953
0.0,0.0,10.0,0.0,0.0
0.0,0.0,20.0,0.0,0.0
0.0,0.0,11.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,50.0,0.0,0.0
14.0,0.0,14.0,0.0,0.0
0.0,0.0,915.0,0.0,0.0
0.0,0.0,212.0,0.0,0.0
0.0,30.0,15.0,0.9,1.4369552134359687
0.0,0.0,218.0,0.0,0.0
0.0,0.0,20.0,0.0,0.0
0.0,10.0,45.0,1.0,2.243247033441208
200.0,0.0,200.0,0.0,0.0
0.0,0.0,15.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
0.0,0.5,2.0,2.0,3.533481152993348
0.0,0.0,1.0,0.0,0.0
0.0,0.0,65.0,0.0,0.0
0.0,0.0,200.0,0.0,0.0
0.0,0.0,1700.0,0.0,0.0
0.0,0.0,30.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0
0.0,0.0,30.0,0.0,0.0
0.0,0.0,30.0,0.0,0.0
0.0,210.0,2960.0,0.2,1.3215043394406953
0.0,0.0,10.0,0.0,0.0
0.0,0.0,30.0,0.0,0.0
0.0,0.0,34.0,0.0,0.0
0.0,31.0,530.0,0.6,3.279145299145299
0.0,0.0,1200.0,0.0,0.0
0.0,12.0,270.0,1.0,3.279145299145299
9.0,0.0,20.0,0.0,0.0
0.0,0.0,6.0,0.0,0.0
0.0,0.0,160.0,0.0,0.0
0.0,0.0,25.0,0.0,0.0
0.0,12.0,21.0,0.6,1.4369552134359687
0.0,1570.0,0.0,1.6,1.3700277008310253
0.0,162.0,180.0,0.32,0.98053425938293
50.0,0.0,129.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,120.0,0.0,0.0
0.0,0.0,105.0,0.0,0.0
0.0,0.0,5.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
0.0,96.0,3.0,2.5,1.5937323943661983
0.0,0.0,56.0,0.0,0.0
0.0,1900.0,1001.0,0.71,1.3215043394406953
0.0,0.0,15.0,0.0,0.0
0.0,0.0,7.0,0.0,0.0
0.0,0.0,41.0,0.0,0.0
0.0,0.0,18.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0
0.0,4000.0,500.0,0.9,0.98053425938293
0.0,16.0,80.0,4.15,2.243247033441208
0.0,0.0,20.0,0.0,0.0
0.0,0.0,3.0,0.0,0.0
0.0,2.0,1.0,8.0,1.4369552134359687
0.0,25.0,25.0,0.9,1.4369552134359687
0.0,50.0,300.0,0.9,2.101246404602108
0.0,0.0,3.0,0.0,0.0
0.0,0.0,39.0,0.0,0.0
0.0,4.0,2.0,0.9,1.4369552134359687
0.0,0.0,10.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,260.0,200.0,0.35,0.98053425938293
0.0,0.0,4.0,0.0,0.0
0.0,0.0,60.0,0.0,0.0
0.0,0.0,5.0,0.0,0.0
0.0,0.0,3.0,0.0,0.0
0.0,120.0,30.0,0.9,0.98053425938293
20.0,0.0,120.0,0.0,0.0
0.0,4.0,35.0,7.0,4.416518518518519
0.0,0.0,15.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0
0.0,0.58,1.0,8.0,1.4369552134359687
0.0,188.0,188.0,0.5,0.98053425938293
120.0,45.0,146.0,0.9,1.1815357900829635
0.0,0.0,5.0,0.0,0.0
0.0,0.0,224.0,0.0,0.0
0.0,0.0,5.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
0.0,0.0,3.0,0.0,0.0
0.0,0.0,5.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,2.0,8.0,0.3,1.4369552134359687
0.0,240.0,182.0,0.71,0.98053425938293
0.0,0.0,2.0,0.0,0.0
10.0,0.0,36.0,0.0,0.0
0.0,0.0,18.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,6.0,0.0,0.0
0.0,750.0,968.0,1.05,1.3215043394406953
0.0,43.0,430.0,6.5,2.101246404602108
0.0,0.0,20.0,0.0,0.0
0.0,10.0,10.0,0.6,1.4369552134359687
0.0,0.0,4.0,0.0,0.0
0.0,2.0,3.0,7.0,1.4369552134359687
0.0,84.0,80.0,0.5,1.1815357900829635
0.0,0.0,200.0,0.0,0.0
0.0,0.0,168.0,0.0,0.0
0.0,10.0,10.0,0.6,1.4369552134359687
0.0,0.0,2.0,0.0,0.0
0.0,0.0,12.0,0.0,0.0
0.0,0.0,45.0,0.0,0.0
0.0,90.0,78.0,0.4,1.1815357900829635
0.0,14.0,14.0,1.5,1.4369552134359687
0.0,0.0,2.0,0.0,0.0
0.0,0.0,450.0,0.0,0.0
78.0,0.0,180.0,0.0,0.0
0.0,13.0,40.0,5.0,2.243247033441208
0.0,130.0,37.0,0.4,0.98053425938293
0.0,0.0,11.0,0.0,0.0
20.0,0.0,20.0,0.0,0.0
0.0,2.0,2.0,1.0,1.4369552134359687
0.0,0.0,12.0,0.0,0.0
0.0,0.0,250.0,0.0,0.0
0.0,0.0,290.0,0.0,0.0
0.0,0.0,8.0,0.0,0.0
0.0,0.0,710.0,0.0,0.0
0.0,453.0,302.0,0.4,0.98053425938293
0.0,12.0,25.0,0.3,1.4369552134359687
0.0,0.0,100.0,0.0,0.0
80.0,0.0,200.0,0.0,0.0
30.0,315.0,60.0,0.6,0.98053425938293
0.0,0.0,3.0,0.0,0.0
4.0,0.0,4.0,0.0,0.0
0.0,0.0,32.0,0.0,0.0
0.0,0.0,75.0,0.0,0.0
0.0,14.0,62.0,7.0,2.243247033441208
0.0,80.0,66.0,0.2,1.1815357900829635
0.0,0.0,12.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
41.0,0.0,41.0,0.0,0.0
0.0,4.0,10.0,1.0,1.4369552134359687
0.0,0.75,3.0,1.0,1.4369552134359687
0.0,0.0,3.0,0.0,0.0
0.0,0.0,6.0,0.0,0.0
0.0,0.0,11.0,0.0,0.0
0.0,0.0,365.0,0.0,0.0
0.0,0.0,575.0,0.0,0.0
0.0,14.0,7.0,0.3,1.4369552134359687
0.0,0.0,2.0,0.0,0.0
0.0,0.0,3.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0
0.0,0.0,2860.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,5.0,0.0,0.0
0.0,0.0,500.0,0.0,0.0
0.0,6.0,78.0,0.2,2.243247033441208
0.0,0.0,145.0,0.0,0.0
0.0,0.0,12.0,0.0,0.0
13.0,44.0,39.0,2.0,1.1815357900829635
0.0,0.0,5.0,0.0,0.0
0.0,350.0,50.0,0.9,0.98053425938293
0.0,0.0,40.0,0.0,0.0
0.0,1.0,3.0,4.15,1.4369552134359687
0.0,0.0,600.0,0.0,0.0
0.0,10.0,0.0,0.8,2.5351184110007643
0.0,0.0,20.0,0.0,0.0
0.0,0.0,20.0,0.0,0.0
0.0,0.0,25.0,0.0,0.0
0.0,0.0,35.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,8.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,8.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
0.0,0.0,70.0,0.0,0.0
0.0,0.0,600.0,0.0,0.0
0.0,0.0,5.0,0.0,0.0
0.0,0.0,15.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
0.0,0.0,15.0,0.0,0.0
0.0,0.0,20.0,0.0,0.0
0.0,0.0,19.0,0.0,0.0
0.0,0.0,20.0,0.0,0.0
0.0,3200.0,200.0,0.3,0.98053425938293
0.0,120.0,100.0,0.8,0.98053425938293
0.0,0.0,150.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0
0.0,0.0,8.0,0.0,0.0
0.0,600.0,50.0,1.2,0.98053425938293
0.0,0.0,25.0,0.0,0.0
0.0,0.0,5.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,50.0,0.0,0.0
60.0,400.0,60.0,1.0,0.98053425938293
0.0,0.0,4.0,0.0,0.0
50.0,0.0,60.0,0.0,0.0
4.0,0.0,4.0,0.0,0.0
0.0,49.0,23.0,0.5,1.1815357900829635
0.0,0.0,1.0,0.0,0.0
0.0,10.0,5.0,0.3,1.4369552134359687
0.0,0.0,100.0,0.0,0.0
0.0,0.0,5.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0
0.0,12.0,10.0,2.2,1.4369552134359687
0.0,0.0,3.0,0.0,0.0
0.0,106.0,109.0,0.6,1.1815357900829635
0.0,20.0,2.0,0.6,1.4369552134359687
0.0,0.0,10.0,0.0,0.0
0.0,0.0,20.0,0.0,0.0
0.0,0.0,403.0,0.0,0.0
0.0,1700.0,0.0,1.2,1.3700277008310253
0.0,0.0,15.0,0.0,0.0
0.0,5.0,4.0,0.7,1.4369552134359687
0.0,0.0,0.0,0.0,0.0
0.0,0.0,40.0,0.0,0.0
0.0,304.0,228.0,0.5,0.98053425938293
0.0,100.0,20.0,0.6,1.1815357900829635
0.0,0.0,2.0,0.0,0.0
0.0,0.0,8.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0
0.0,120.0,0.0,1.2,1.8551841028638236
0.0,0.0,12.0,0.0,0.0
0.0,0.0,19.0,0.0,0.0
0.0,0.0,13.0,0.0,0.0
0.0,0.0,6.0,0.0,0.0
0.0,33.0,20.0,0.6,1.4369552134359687
0.0,25.0,15.0,0.6,1.4369552134359687
0.0,10.0,5.0,0.3,1.4369552134359687
0.0,0.0,1.0,0.0,0.0
5.0,0.0,10.0,0.0,0.0
20.0,400.0,132.0,1.0,0.98053425938293
10.0,0.0,45.0,0.0,0.0
0.0,0.0,296.0,0.0,0.0
0.0,30.0,20.0,0.7,1.4369552134359687
0.0,0.0,60.0,0.0,0.0
5.0,0.0,25.0,0.0,0.0
0.0,0.0,25.0,0.0,0.0
0.0,0.0,122.0,0.0,0.0
0.0,11000.0,686.0,1.2,1.3215043394406953
0.0,0.0,1464.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0
30.0,500.0,50.0,0.5,0.98053425938293
0.0,0.0,40.0,0.0,0.0
0.0,0.0,47.0,0.0,0.0
0.0,0.0,17.0,0.0,0.0
0.0,17.0,45.0,2.0,2.243247033441208
0.0,0.0,1.0,0.0,0.0
0.0,4531.0,4025.0,0.7,1.3215043394406953
0.0,0.0,5.0,0.0,0.0
0.0,0.0,457.0,0.0,0.0
0.0,0.0,114.0,0.0,0.0
0.0,0.0,283.0,0.0,0.0
0.0,0.0,12.0,0.0,0.0
0.0,0.0,29.0,0.0,0.0
0.0,364.0,52.0,0.7,0.98053425938293
0.0,0.0,64.0,0.0,0.0
0.0,0.0,25.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,2522.0,1607.0,0.6,1.3215043394406953
0.0,0.0,13.0,0.0,0.0
0.0,0.0,23.0,0.0,0.0
0.0,0.0,28.0,0.0,0.0
0.0,0.0,1314.0,0.0,0.0
0.0,0.0,37.0,0.0,0.0
0.0,25000.0,620.0,1.2,1.3215043394406953
0.0,0.0,20.0,0.0,0.0
0.0,0.0,3.0,0.0,0.0
0.0,0.0,50.0,0.0,0.0
0.0,29.0,28.0,0.7,1.4369552134359687
0.0,0.0,4.0,0.0,0.0
0.0,0.0,30.0,0.0,0.0
0.0,696.0,396.0,0.6,0.98053425938293
0.0,0.0,5.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
0.0,0.0,5.0,0.0,0.0
0.0,4500.0,1365.0,1.2,1.3215043394406953
0.0,0.0,25.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
0.0,0.0,3.0,0.0,0.0
0.0,24.0,23.0,0.7,1.4369552134359687
0.0,0.0,48.0,0.0,0.0
0.0,70.0,10.0,1.5,1.1815357900829635
0.0,0.0,15.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,30.0,0.0,0.0
0.0,0.0,43.0,0.0,0.0
0.0,0.0,9.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,4.0,5.0,2.0,1.4369552134359687
0.0,0.0,15.0,0.0,0.0
0.0,3608.0,2046.0,0.6,1.3215043394406953
0.0,0.0,4.0,0.0,0.0
0.0,0.0,238.0,0.0,0.0
0.0,0.0,20.0,0.0,0.0
0.0,0.0,5.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,200.0,9.0,1.2,0.98053425938293
0.0,0.0,2.0,0.0,0.0
0.0,0.0,20.0,0.0,0.0
0.0,0.0,5.0,0.0,0.0
0.0,0.0,3.0,0.0,0.0
0.0,0.0,5.0,0.0,0.0
10.0,0.0,20.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,258.0,0.0,0.0
0.0,213.0,168.0,0.6,0.98053425938293
0.0,0.0,25.0,0.0,0.0
15.0,200.0,15.0,1.5,0.98053425938293
0.0,6000.0,277.0,1.2,0.98053425938293
0.0,0.0,20.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,26.0,22.0,0.7,1.4369552134359687
0.0,0.0,5.0,0.0,0.0
0.0,0.0,22.0,0.0,0.0
0.0,0.0,30.0,0.0,0.0
0.0,0.0,6.0,0.0,0.0
0.0,0.0,17.0,0.0,0.0
0.0,3550.0,2214.0,0.6,1.3215043394406953
0.0,0.0,5.0,0.0,0.0
0.0,900.0,0.0,1.2,1.3700277008310253
0.0,0.0,15.0,0.0,0.0
0.0,0.0,5.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,6.0,5.0,0.7,1.4369552134359687
0.0,35.0,0.0,1.5,2.5351184110007643
0.0,0.0,5.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,1269.0,984.0,0.6,1.3215043394406953
0.0,0.0,12.0,0.0,0.0
0.0,0.0,7.0,0.0,0.0
5.0,0.0,5.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
0.0,0.0,989.0,0.0,0.0
0.0,0.0,12.0,0.0,0.0
0.0,0.0,40.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,15.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0
0.0,0.0,991.0,0.0,0.0
0.0,0.0,3.0,0.0,0.0
0.0,0.0,6.0,0.0,0.0
0.0,0.0,18.0,0.0,0.0
0.0,0.0,21.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
6.0,0.0,31.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,6.0,0.0,0.0
0.0,0.0,98.0,0.0,0.0
0.0,0.0,1281.0,0.0,0.0
3.0,0.0,34.0,0.0,0.0
0.0,1.0,1.0,1.0,1.4369552134359687
0.0,0.0,28.0,0.0,0.0
0.0,0.0,3.0,0.0,0.0
0.0,2.0,1.0,1.3,1.4369552134359687
0.0,0.0,24.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0
0.0,0.0,23.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,3.0,0.0,0.0
0.0,0.0,620.0,0.0,0.0
2.0,0.0,5.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0
10.0,0.0,44.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,20.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
3.0,0.0,310.0,0.0,0.0
0.0,0.0,1011.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,13.0,0.0,0.0
0.0,0.0,103.0,0.0,0.0
0.0,4.0,2.0,1.0,1.4369552134359687
0.0,2.0,1.0,0.3,1.4369552134359687
0.0,0.0,2.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,1009.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,3.0,0.0,0.0
0.0,0.0,12.0,0.0,0.0
0.0,1.0,2.0,1.0,1.4369552134359687
0.0,0.0,7.0,0.0,0.0
0.0,0.0,53.0,0.0,0.0
0.0,2.0,3.0,0.3,1.4369552134359687
0.0,0.0,30.0,0.0,0.0
0.0,8.0,6.0,0.7,1.4369552134359687
0.0,3420.0,0.0,1.32,1.3700277008310253
0.0,0.0,1.0,0.0,0.0
2.0,94.0,4.0,1.0,1.5937323943661983
0.0,0.0,30.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,87.0,0.0,0.0
4.0,6.0,4.0,3.2,1.4369552134359687
0.0,0.0,203.0,0.0,0.0
0.0,0.41,1.0,6.5,3.533481152993348
0.0,2.0,10.0,1.0,1.4369552134359687
0.0,0.79,2.0,2.5,1.4369552134359687
0.0,0.0,3.0,0.0,0.0
0.0,889.0,635.0,1.0,1.3215043394406953
0.0,4.0,5.0,1.3,1.4369552134359687
0.0,0.0,619.0,0.0,0.0
0.0,0.0,50.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,35.0,0.0,0.0
0.0,750.0,125.0,7.0,0.98053425938293
0.0,0.0,16.0,0.0,0.0
0.0,0.0,61.0,0.0,0.0
0.0,34.0,14.0,0.3,1.4369552134359687
0.0,0.0,1.0,0.0,0.0
0.0,455.0,6.0,1.2,0.98053425938293
0.0,221.0,140.0,1.1,0.98053425938293
1.0,7.0,2.0,1.0,1.4369552134359687
0.0,0.0,16.0,0.0,0.0
3.0,0.0,3.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
0.0,0.0,517.0,0.0,0.0
3.0,0.0,12.0,0.0,0.0
3.0,32.0,26.0,0.7,1.4369552134359687
0.0,0.0,18.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
13.0,0.0,13.0,0.0,0.0
0.0,0.0,45.0,0.0,0.0
0.0,0.0,9.0,0.0,0.0
0.0,0.0,12.0,0.0,0.0
4.0,9.0,42.0,3.2,2.243247033441208
0.0,0.8,2.0,6.5,1.4369552134359687
0.0,3.0,10.0,1.0,1.4369552134359687
0.0,1.0,1.0,1.0,1.4369552134359687
10.0,17.0,16.0,1.3,1.4369552134359687
0.0,0.0,4.0,0.0,0.0
0.0,0.0,9.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0
0.0,0.0,150.0,0.0,0.0
6.0,0.0,6.0,0.0,0.0
0.0,0.0,15.0,0.0,0.0
0.0,0.0,144.0,0.0,0.0
0.0,0.0,7.0,0.0,0.0
60.0,0.0,170.0,0.0,0.0
8.0,0.0,68.0,0.0,0.0
100.0,0.0,200.0,0.0,0.0
0.0,75.0,176.0,1.2,1.1815357900829635
0.0,0.0,237.0,0.0,0.0
26.0,0.0,28.0,0.0,0.0
0.0,0.0,40.0,0.0,0.0
2.0,0.0,2.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
0.0,0.0,3046.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0
0.0,57.0,41.0,0.7,1.1815357900829635
0.0,0.0,106.0,0.0,0.0
0.0,20969.0,0.0,1.32,1.3700277008310253
10.0,329.0,10.0,1.0,0.98053425938293
0.0,0.0,25.0,0.0,0.0
0.0,0.0,3.0,0.0,0.0
0.0,0.0,32.0,0.0,0.0
29.0,14.0,144.0,3.2,3.279145299145299
0.0,0.41,2.0,6.5,3.533481152993348
0.0,5.0,10.0,1.0,1.4369552134359687
0.0,0.33,1.0,2.0,3.533481152993348
0.0,1.0,1.0,1.0,1.4369552134359687
0.0,396.0,260.0,1.26,0.98053425938293
0.0,0.0,2.0,0.0,0.0
0.0,0.0,35.0,0.0,0.0
0.0,0.0,6.0,0.0,0.0
0.0,0.0,5.0,0.0,0.0
0.0,6.0,2.0,1.5,1.4369552134359687
8.0,0.0,12.0,0.0,0.0
0.0,34.0,19.0,0.3,1.4369552134359687
0.0,0.0,2.0,0.0,0.0
0.0,0.0,11.0,0.0,0.0
66.0,546.0,90.0,0.5,0.98053425938293
0.0,0.0,4.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,3.0,0.0,0.0
0.0,3.0,2.0,0.7,1.4369552134359687
0.0,0.0,31.0,0.0,0.0
0.0,9080.0,0.0,1.26,1.3700277008310253
0.0,0.0,1.0,0.0,0.0
3.0,0.0,3.0,0.0,0.0
12.0,0.0,63.0,0.0,0.0
0.0,0.0,20.0,0.0,0.0
0.0,2.0,8.0,1.0,1.4369552134359687
0.0,67.0,49.0,1.0,1.1815357900829635
13.0,144.0,151.0,1.26,0.98053425938293
0.0,0.0,7.0,0.0,0.0
0.0,0.0,8.0,0.0,0.0
0.0,0.0,15.0,0.0,0.0
0.0,6.0,2.0,1.0,1.4369552134359687
60.0,0.0,61.0,0.0,0.0
0.0,9.0,4.0,0.3,1.4369552134359687
17.0,0.0,17.0,0.0,0.0
0.0,17.0,13.0,1.1,1.4369552134359687
0.0,0.0,13.0,0.0,0.0
81.0,156.0,81.0,0.5,0.98053425938293
0.0,0.0,9.0,0.0,0.0
50.0,0.0,146.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,264.0,0.0,0.0
0.0,8100.0,367.0,1.26,0.98053425938293
0.0,0.0,2.0,0.0,0.0
0.0,0.0,3.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,22.0,0.0,3.2,2.5351184110007643
0.0,1.0,7.0,0.6,1.4369552134359687
0.0,0.0,2.0,0.0,0.0
0.0,378.0,0.0,1.25,1.8551841028638236
0.0,0.0,4.0,0.0,0.0
0.0,0.0,6.0,0.0,0.0
0.0,0.0,56.0,0.0,0.0
0.0,0.0,17.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,3.0,0.0,0.0
0.0,1.0,1.0,0.7,1.4369552134359687
0.0,0.0,130.0,0.0,0.0
0.0,32400.0,294.0,1.26,0.98053425938293
0.0,0.0,1.0,0.0,0.0
2.0,0.0,2.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
18.0,36.0,18.0,3.2,1.1815357900829635
0.0,3.0,15.0,1.0,1.4369552134359687
0.0,5.0,3.0,1.0,1.4369552134359687
0.0,0.0,11.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,107.0,0.0,0.0
0.0,0.0,8.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,4.0,2.0,0.3,1.4369552134359687
0.0,9.0,68.0,1.1,2.243247033441208
0.0,0.0,1.0,0.0,0.0
3.0,25.0,3.0,0.8,1.4369552134359687
0.0,0.0,4.0,0.0,0.0
0.0,1.0,1.0,0.7,1.4369552134359687
0.0,27000.0,110.0,1.26,0.98053425938293
0.0,0.0,10.0,0.0,0.0
0.0,3.0,1.0,0.5,1.4369552134359687
0.0,0.0,1.0,0.0,0.0
0.0,0.0,71.0,0.0,0.0
0.0,3.0,10.0,1.0,1.4369552134359687
0.0,270.0,0.0,1.25,1.8551841028638236
0.0,0.0,5.0,0.0,0.0
0.0,3.0,2.0,0.3,1.4369552134359687
0.0,0.0,8.0,0.0,0.0
0.0,1.0,1.0,1.0,1.4369552134359687
0.0,0.0,9.0,0.0,0.0
0.0,0.0,5.0,0.0,0.0
0.0,13248.0,400.0,1.2,0.98053425938293
0.0,4.0,109.0,6.0,4.416518518518519
0.0,0.0,30.0,0.0,0.0
0.0,40.0,50.0,1.5,1.1815357900829635
0.0,40.0,141.0,0.9,1.1815357900829635
280.0,0.0,637.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0
0.0,0.0,792.0,0.0,0.0
0.0,240.0,692.0,1.3,1.3215043394406953
5.0,0.0,15.0,0.0,0.0
0.0,0.0,5.0,0.0,0.0
0.0,0.0,308.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
0.0,0.0,12.0,0.0,0.0
6.0,0.0,8.0,0.0,0.0
0.0,72.0,38.0,1.0,1.1815357900829635
0.0,0.0,1.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0
0.0,0.0,11.0,0.0,0.0
0.0,0.0,71.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
0.0,0.0,28.0,0.0,0.0
